contract_id;start_date;end_date;termination_reason;is_b2b
469886272600;2017-06-30;;nan;n
272136119920;2011-07-11;;nan;y
896373352113;2012-03-04;;nan;n
488610135682;2013-05-17;;nan;n
499239872172;2012-06-02;;nan;n
231915584154;2012-08-20;;nan;n
169118100681;2010-10-02;;nan;n
451679884590;2014-02-23;;nan;n
375584223948;2016-09-03;;nan;n
168127157467;2013-02-20;;nan;n
336934516322;2015-10-16;;nan;n
945505502675;2016-03-29;;nan;n
453911473081;2014-07-12;;nan;n
277043826791;2011-07-28;;nan;n
954738253811;2010-06-20;;nan;n
827092742172;2012-09-29;;nan;y
722384400836;2010-05-01;2018-04-13;low quality;n
577787302950;2012-07-18;;nan;n
284230496766;2011-11-17;;nan;y
566973593519;2013-08-18;;nan;n
964410393737;2011-06-26;;nan;n
007378085160;2014-09-18;;nan;n
183235088596;2011-12-19;;nan;n
692110611402;2016-11-01;;nan;n
388010253495;2011-11-19;;nan;n
372689380459;2011-03-11;;nan;n
633244736239;2015-09-22;;nan;y
921368026049;2016-10-14;;nan;n
635451936428;2014-11-30;;nan;n
077157151460;2016-08-22;;nan;n
768727978897;2014-11-18;;nan;n
783964509955;2013-02-21;;nan;y
103237573659;2015-04-28;;nan;n
453783401648;2015-05-28;;nan;n
496866230378;2013-09-17;2018-04-29;low quality;n
087343441792;2017-06-02;2018-11-02;too expensive;n
213417133870;2015-07-11;2018-10-18;low quality;n
157309946066;2011-03-02;;nan;y
130529352804;2015-06-09;;nan;n
354959092911;2011-01-14;;nan;n
708905489963;2014-10-20;;nan;n
533091043953;2013-10-13;2018-09-17;low quality;n
748798993290;2016-10-16;;nan;n
894780533751;2014-12-15;2018-06-04;low quality;n
304527155215;2012-02-23;;nan;n
683709429241;2012-06-25;;nan;y
638860510786;2015-07-09;;nan;n
690874967472;2015-03-09;;nan;y
099059392640;2010-08-24;;nan;n
859203230214;2011-11-14;2018-07-02;low quality;y
802626384003;2011-10-07;;nan;y
600592697108;2014-01-21;;nan;n
702576573932;2017-06-26;;nan;n
618029392966;2013-12-18;;nan;n
850190358370;2017-02-08;;nan;n
954007997279;2015-02-02;;nan;y
665406349305;2011-04-26;;nan;n
955040045375;2015-02-04;;nan;n
784964113759;2011-03-03;;nan;n
921169182582;2010-05-08;;nan;n
067944452803;2011-06-11;;nan;n
513009358523;2015-09-20;;nan;n
834914067985;2010-12-14;2018-02-05;low quality;n
228165514778;2015-03-23;;nan;n
496205827409;2013-06-02;;nan;y
674813029137;2015-07-28;;nan;y
146851184654;2011-09-06;;nan;n
495225332488;2016-10-29;;nan;n
423256847202;2013-05-07;;nan;n
242701770801;2010-03-27;;nan;y
963072902073;2014-04-09;;nan;n
706732784238;2016-01-31;;nan;n
511654576678;2015-12-31;2018-12-27;too expensive;n
060143813092;2010-01-05;;nan;n
074430416334;2011-12-11;;nan;y
333149850019;2015-11-29;;nan;n
216938658745;2016-03-26;;nan;n
011220291348;2014-02-13;;nan;n
721946055039;2015-04-04;;nan;n
619324479895;2017-01-30;;nan;n
903061724608;2014-12-01;2018-12-24;low quality;y
455223751466;2015-05-21;;nan;y
565846341252;2015-06-30;;nan;y
952233240408;2012-06-25;;nan;n
420808366655;2016-03-21;2018-10-06;low quality;n
436387272547;2011-03-25;;nan;y
401057594794;2011-12-23;;nan;n
595393083822;2016-02-23;;nan;n
623085868307;2013-05-12;;nan;n
549318066199;2012-07-22;;nan;n
333310451059;2016-03-21;;nan;n
521710552997;2017-06-24;;nan;n
436906311952;2014-05-29;;nan;n
132258249446;2012-06-07;;nan;y
228740983602;2011-06-10;2018-01-26;too expensive;n
088228096065;2017-07-08;;nan;y
557306382449;2011-01-08;;nan;y
328520668265;2013-02-04;;nan;n
293125096373;2010-04-20;;nan;n
200397204339;2012-08-12;;nan;n
356169944116;2017-05-20;;nan;n
027496918503;2010-02-01;2018-05-19;low quality;n
932666476773;2011-07-06;;nan;n
063141249398;2017-06-01;;nan;n
964627365386;2016-06-05;;nan;n
558520147330;2012-11-17;;nan;n
030408542918;2012-07-02;;nan;n
733681827936;2012-03-18;;nan;n
017962831430;2014-05-11;;nan;y
000656210540;2012-04-13;;nan;n
563276629490;2017-03-31;2018-04-02;low quality;n
119035408399;2014-10-24;;nan;y
328944354455;2016-08-07;;nan;y
384866433327;2014-07-10;2018-06-15;too expensive;n
385838311434;2016-01-19;2018-03-15;low quality;n
510596758674;2016-09-02;;nan;n
293009302908;2013-06-21;;nan;n
676604006507;2017-01-27;;nan;y
747532740605;2010-01-23;2018-08-21;death;n
765523124111;2012-05-22;;nan;y
574819187018;2011-08-04;;nan;y
265559251208;2012-04-12;;nan;n
934697456159;2015-06-27;;nan;n
463392888529;2010-09-02;2018-06-07;low quality;n
476786561109;2015-03-19;2018-08-06;low quality;n
769501367169;2011-02-01;2018-02-06;too expensive;n
146920513986;2015-01-15;;nan;n
615346478625;2011-07-01;2018-03-02;too expensive;n
340683688244;2010-03-29;;nan;n
819217386514;2016-10-19;;nan;n
534204017044;2010-04-27;;nan;n
597595714592;2014-08-11;;nan;n
708846502907;2014-01-28;;nan;n
717591597954;2015-04-22;;nan;n
963903233160;2015-11-05;;nan;y
534148040703;2017-08-07;2018-09-10;low quality;y
963769012888;2010-12-16;;nan;n
067288116541;2012-08-06;;nan;n
639801446736;2010-12-04;;nan;n
712367892114;2015-04-15;;nan;n
743181057687;2013-05-04;;nan;n
537547878528;2011-01-11;;nan;n
534245361030;2011-02-10;2018-05-21;death;n
328117665439;2010-06-15;;nan;n
050328820580;2014-08-06;2018-09-26;too expensive;n
193145530779;2010-03-14;;nan;n
068267400782;2012-03-19;;nan;n
014208257432;2014-05-16;;nan;n
198559774523;2013-04-29;;nan;n
323511043614;2013-11-30;;nan;n
738426282402;2014-11-15;2018-10-23;low quality;y
979732709378;2014-02-22;;nan;n
300473457947;2015-12-15;;nan;n
064478981059;2010-02-07;2018-05-03;low quality;n
943921935723;2017-03-19;;nan;y
352883538001;2016-04-14;;nan;n
801302718960;2012-03-06;;nan;n
549444530054;2010-02-25;;nan;n
344244688009;2012-08-01;;nan;y
156975860153;2011-01-14;;nan;n
467592915585;2015-05-18;;nan;y
405151541988;2012-03-29;;nan;n
428530865462;2010-04-26;;nan;n
168258942064;2012-09-21;;nan;n
066614406984;2012-08-23;;nan;n
570184983221;2011-05-05;;nan;n
459013995324;2011-08-21;;nan;n
956523128916;2017-03-18;;nan;n
065067324204;2011-04-10;;nan;n
440053181413;2010-12-25;;nan;n
987441668494;2010-01-31;;nan;y
241721280807;2015-01-24;;nan;y
334090455960;2014-01-31;;nan;y
901693722038;2011-10-24;;nan;n
747950446176;2016-10-04;;nan;n
370897643761;2017-10-31;;nan;n
635005597478;2010-04-06;;nan;n
547572260542;2015-10-25;;nan;y
030511266030;2015-01-08;2018-08-07;low quality;n
163809554894;2013-11-01;;nan;y
103177025669;2013-01-07;;nan;n
442373011042;2011-09-10;;nan;y
929961218959;2011-10-09;2018-11-21;low quality;n
886775820202;2016-12-25;;nan;n
732557019568;2016-12-21;;nan;y
864438017551;2010-03-15;2018-04-07;death;n
677931217410;2015-11-22;;nan;n
527214764630;2015-07-31;;nan;n
150656084398;2011-04-29;;nan;n
412727916142;2017-06-17;2018-09-06;too expensive;n
455085898872;2015-04-17;;nan;n
450736320649;2015-07-09;;nan;y
194173076191;2011-04-11;2018-09-17;too expensive;n
722141026542;2011-08-02;;nan;y
310863196100;2015-05-03;;nan;n
382768972556;2010-10-13;;nan;n
881321794205;2013-02-25;;nan;n
473727050248;2013-01-31;;nan;y
632727495638;2016-10-02;;nan;y
143264969188;2013-12-04;2018-08-22;low quality;n
372711276567;2017-04-24;;nan;n
237834770236;2016-06-04;;nan;n
282202564345;2017-02-14;;nan;n
243717636880;2013-04-27;;nan;n
678721304686;2014-11-03;;nan;n
877434843260;2014-04-20;;nan;n
881291474754;2015-05-05;;nan;n
757733066151;2013-06-10;;nan;n
423548098781;2015-01-13;;nan;y
696111078245;2017-08-04;;nan;n
024080918863;2012-07-31;;nan;n
803064629260;2015-08-25;;nan;n
217734675001;2012-05-04;;nan;n
184022099707;2012-05-30;;nan;n
789074726235;2015-10-15;;nan;n
436808515219;2013-02-12;;nan;n
139580756036;2015-06-24;2018-01-22;too expensive;n
532624643138;2013-03-20;2018-12-10;low quality;n
535312551504;2015-08-07;;nan;n
503399742633;2016-11-09;;nan;n
376347949263;2012-02-08;;nan;n
537572526132;2014-06-13;2018-01-04;death;n
042635831797;2011-03-12;;nan;n
628410951239;2017-10-25;2018-11-12;low quality;n
785466177804;2013-12-02;;nan;n
040983617463;2015-06-20;;nan;n
244134082815;2012-02-16;2018-08-10;death;n
596563547209;2017-01-17;;nan;n
745286116154;2014-09-21;;nan;n
236502358356;2012-01-16;;nan;n
541488458516;2015-01-08;;nan;n
067131482210;2011-07-26;;nan;n
250833437581;2013-06-07;;nan;n
229596920765;2015-12-04;;nan;n
672047098453;2012-11-04;;nan;n
095522115686;2015-08-16;;nan;n
081602346423;2014-02-07;;nan;n
423591458702;2014-04-30;;nan;n
716281553304;2016-07-24;2018-11-02;low quality;n
204502287041;2011-01-29;;nan;n
949656287193;2012-05-26;2018-10-08;too expensive;n
083030623008;2010-08-24;;nan;y
959623815157;2010-02-03;2018-04-03;low quality;n
445083874833;2013-08-18;2018-03-04;low quality;n
941529446028;2010-01-14;;nan;n
406714972471;2012-11-07;;nan;y
366525612327;2014-07-07;2018-11-26;low quality;n
167008788952;2014-12-28;;nan;n
798574095942;2013-02-10;2018-12-27;too expensive;y
074624130238;2016-07-22;;nan;n
753787752531;2011-04-18;;nan;n
226857497304;2011-05-07;;nan;n
084827333291;2011-01-03;;nan;n
965961558220;2012-03-07;2018-12-13;death;n
326514708310;2013-10-14;;nan;n
349050605209;2011-10-02;;nan;n
607922212770;2012-11-21;;nan;n
473361344229;2015-11-01;;nan;y
842051416706;2016-07-30;;nan;y
821466677683;2012-04-21;;nan;n
100137764743;2014-07-14;;nan;n
675210398390;2012-03-01;;nan;y
140833060531;2012-12-20;2018-10-31;too expensive;n
259211520178;2017-10-17;;nan;n
136905476861;2011-09-07;;nan;n
754602731648;2017-02-02;;nan;n
616738912186;2016-07-31;2018-07-03;death;n
080377224420;2011-11-24;2018-01-26;too expensive;y
745247653294;2012-03-22;;nan;n
132931455996;2017-09-29;2018-06-20;low quality;n
281501744020;2015-03-26;;nan;n
129572926731;2016-05-05;;nan;n
406258163719;2010-06-03;;nan;n
373294545197;2016-06-18;;nan;n
918844127456;2012-01-08;;nan;n
863172675937;2017-05-06;;nan;n
462203937712;2016-12-03;;nan;n
495368392947;2017-10-03;;nan;n
227362628489;2016-12-11;;nan;n
509672964994;2010-04-09;2018-09-05;death;n
599337227983;2015-02-04;;nan;n
748106890523;2010-06-27;;nan;y
394500336096;2010-09-22;;nan;n
646458360099;2013-04-21;2018-02-27;death;n
356072642357;2017-04-20;2018-07-15;too expensive;n
495921733170;2017-09-25;;nan;n
956778740986;2017-07-10;;nan;y
858634002141;2011-10-15;;nan;n
359990705014;2011-07-05;2018-05-04;death;n
089136123576;2016-03-07;;nan;n
854503526667;2012-08-18;2018-06-18;death;n
669054788968;2013-10-08;;nan;n
078688537668;2015-11-21;;nan;n
699109281214;2012-07-15;;nan;n
980022639699;2017-01-25;;nan;y
677368220792;2014-03-27;;nan;n
063592155503;2013-01-13;;nan;y
457270829603;2012-03-17;;nan;n
919704608860;2011-10-16;;nan;n
668429224268;2014-12-16;;nan;n
838395918478;2015-01-04;2018-10-12;low quality;y
677520995634;2016-05-28;2018-06-23;too expensive;n
260448927845;2011-12-25;;nan;n
710680898896;2016-09-26;;nan;n
446917454839;2010-05-07;;nan;n
973438874854;2017-12-27;2018-06-30;low quality;n
736063568996;2012-07-17;;nan;n
947496170531;2013-11-07;;nan;y
636599815612;2015-12-30;;nan;y
571270235259;2013-02-03;;nan;n
405922540034;2017-04-24;2018-03-18;death;y
061919443628;2017-12-09;;nan;n
921136492474;2015-04-15;;nan;n
443803721253;2013-01-15;;nan;n
836873699428;2017-12-17;;nan;n
778333021333;2016-10-19;;nan;n
200494169413;2012-07-09;;nan;y
969354991132;2013-05-17;;nan;y
982831208306;2016-09-15;;nan;n
290810432428;2010-09-30;;nan;n
867172531016;2015-10-11;;nan;n
287112995500;2017-12-28;;nan;n
838287479560;2016-01-09;;nan;n
755170105042;2015-12-15;;nan;n
473391424983;2012-10-20;2018-08-24;too expensive;n
682368635884;2012-08-30;;nan;n
256510188860;2010-03-11;;nan;n
202631896313;2017-03-27;;nan;n
312548172146;2015-10-04;;nan;n
716381979233;2017-01-04;;nan;y
587337480749;2017-03-25;;nan;n
351433906676;2017-11-17;;nan;n
278552808009;2012-03-07;2018-11-24;too expensive;n
808443439089;2010-04-28;;nan;n
339442357104;2017-03-20;;nan;y
928071074756;2016-09-06;2018-10-22;low quality;n
209191118892;2014-03-29;2018-01-09;too expensive;n
706171635250;2012-09-07;;nan;n
754252713884;2016-04-15;;nan;n
712795491862;2017-11-28;;nan;n
778928686368;2010-10-15;;nan;n
669549883945;2011-05-22;2018-12-01;low quality;n
071689431577;2015-06-06;;nan;n
011892981687;2014-09-11;;nan;n
122150809937;2014-11-09;;nan;n
848141204589;2013-03-05;;nan;n
518361497717;2014-09-27;;nan;n
962549751633;2014-01-04;;nan;y
498924215210;2015-07-22;2018-08-01;too expensive;y
738585615824;2016-01-13;;nan;n
244702765109;2010-07-16;2018-03-09;too expensive;n
323244717948;2016-01-05;;nan;n
521493922924;2013-10-26;;nan;n
480549671874;2017-04-10;2018-04-25;too expensive;n
575407770069;2014-09-16;;nan;n
466462968726;2011-11-24;;nan;n
781744717837;2011-02-09;2018-08-21;too expensive;n
001498874791;2013-03-16;;nan;n
729456096587;2011-10-25;;nan;n
424315791878;2010-07-06;;nan;n
761095391652;2015-04-22;2018-03-12;low quality;n
479699461046;2011-04-03;;nan;n
936752253279;2010-01-02;2018-08-10;death;n
755568074774;2010-05-20;;nan;n
137872905895;2016-12-19;;nan;n
094210150920;2011-09-26;;nan;n
671152977166;2010-02-01;;nan;n
753966490734;2010-09-14;;nan;y
819227428015;2013-03-24;2018-10-31;death;n
133316907689;2012-07-15;;nan;n
854047225030;2012-01-17;2018-08-04;low quality;n
516264820194;2010-10-01;2018-08-20;too expensive;n
980336952275;2015-06-10;;nan;n
533125521679;2011-03-05;;nan;n
402508329768;2012-07-25;;nan;y
664242699923;2012-08-23;;nan;n
406125278963;2015-10-25;;nan;n
139554056463;2011-01-14;;nan;n
392554924833;2016-05-28;;nan;y
598085380717;2011-11-20;;nan;n
391664513471;2014-02-06;;nan;y
080099996335;2015-12-29;2018-02-23;low quality;n
756279391767;2010-06-25;;nan;n
565832183250;2010-03-09;2018-07-29;low quality;y
024908758434;2011-11-23;;nan;n
541634340129;2014-03-16;;nan;y
511310460372;2017-05-15;;nan;n
271922880116;2010-08-06;;nan;y
063219813343;2011-09-13;;nan;n
756640596230;2012-10-24;;nan;n
725345901548;2015-02-04;;nan;y
856045517536;2016-11-27;;nan;n
368056739562;2013-08-28;;nan;n
398746565051;2016-07-14;2018-11-28;death;y
097446088128;2014-05-02;;nan;y
360659550476;2013-01-19;2018-09-26;too expensive;n
077150109612;2015-11-07;2018-03-24;death;n
761296078306;2016-03-03;;nan;n
462449538877;2012-01-20;;nan;n
124461235218;2011-03-13;;nan;n
735269593956;2012-03-20;;nan;n
538252586978;2017-10-29;2018-10-01;too expensive;n
229259708598;2011-12-06;;nan;y
788948092484;2010-02-04;;nan;n
037638971498;2011-09-03;2018-10-08;too expensive;n
110268723804;2016-01-13;;nan;y
645790342966;2011-07-22;;nan;y
505355815555;2016-05-31;;nan;n
799790946443;2015-04-26;;nan;n
377496271201;2012-09-22;;nan;n
863698401408;2010-07-06;;nan;n
978833971289;2017-03-04;;nan;n
583364508823;2017-10-20;;nan;n
715373805889;2010-06-19;2018-04-22;low quality;n
041361709916;2016-01-12;;nan;n
585097677469;2010-03-24;;nan;n
584699861834;2011-07-09;2018-10-06;too expensive;n
967634176005;2015-12-02;;nan;n
966227545803;2010-07-09;;nan;n
072394266668;2017-12-23;;nan;n
932356950491;2016-04-19;;nan;n
163297037858;2016-10-18;;nan;n
020919524321;2014-12-28;;nan;n
752782727174;2017-02-20;;nan;n
532288384950;2016-09-18;;nan;n
816140284026;2017-10-26;;nan;y
173025029002;2010-05-19;;nan;n
878153601060;2010-02-20;;nan;n
086383528369;2016-11-15;;nan;y
685216674393;2014-08-31;;nan;y
824177791479;2015-10-10;;nan;n
136895879886;2016-08-30;;nan;y
695212652800;2014-07-18;;nan;y
493641491977;2017-07-02;;nan;n
956345227125;2016-09-12;;nan;n
677004143325;2015-11-27;;nan;n
964645103166;2010-10-16;;nan;n
668111944239;2016-09-30;;nan;n
795608184569;2012-12-15;;nan;n
256726343816;2012-08-11;;nan;n
290649679973;2016-11-14;;nan;n
150438300822;2017-08-25;;nan;n
413111024616;2017-07-18;;nan;n
336000494537;2011-01-12;;nan;n
696779722346;2011-12-21;2018-10-28;too expensive;n
635143412203;2017-08-07;;nan;y
094899036203;2011-01-08;;nan;y
362073293031;2016-10-04;2018-06-28;low quality;n
085079423538;2012-09-26;;nan;n
583362610445;2012-10-23;2018-01-24;low quality;n
938434383163;2016-12-05;;nan;n
900707529028;2014-01-17;;nan;n
043342823619;2017-07-25;;nan;n
909338756856;2011-08-08;;nan;n
170219054596;2010-04-25;2018-07-16;low quality;n
642270364317;2016-04-10;;nan;n
161201982952;2014-03-13;2018-06-28;death;n
249566582133;2012-07-20;;nan;n
031269589330;2011-12-06;;nan;n
302336444589;2012-10-25;;nan;n
041437699589;2017-04-20;;nan;y
193960997432;2013-11-11;;nan;n
431385110947;2014-01-08;;nan;n
957799794396;2016-02-18;;nan;n
415848989735;2015-03-03;;nan;n
027915431657;2013-02-26;;nan;n
450975308632;2017-08-21;;nan;y
233620796902;2012-08-24;;nan;n
413006471621;2010-11-15;;nan;n
394790551011;2016-01-31;;nan;n
734297060086;2012-12-10;;nan;n
132360198166;2011-09-09;2018-08-24;too expensive;n
337389462342;2011-06-05;2018-05-30;low quality;n
665735347068;2011-07-30;;nan;n
551896714676;2016-03-21;;nan;n
119497295757;2017-05-01;;nan;n
405651850027;2015-02-27;;nan;n
111886974518;2011-06-04;2018-03-31;death;n
449072919607;2014-12-05;;nan;n
947033335122;2010-11-08;;nan;n
660418087763;2011-01-27;2018-05-22;too expensive;y
111238214922;2011-10-27;;nan;n
662685474917;2014-11-25;;nan;n
472579571191;2013-11-03;;nan;n
989742263964;2016-04-29;2018-01-26;low quality;n
779812099253;2012-01-14;;nan;y
243331584889;2017-05-29;;nan;n
177407541148;2014-11-23;;nan;n
639147355305;2014-05-25;;nan;n
441395715089;2015-04-11;2018-01-17;low quality;n
673044180566;2016-01-18;;nan;n
992768523411;2016-07-30;;nan;y
936394163135;2013-04-05;;nan;n
445020053342;2015-08-19;;nan;n
512989840130;2011-06-13;;nan;n
180246218916;2012-06-28;2018-12-14;death;y
181691578793;2016-11-26;;nan;n
561294054223;2014-04-01;;nan;n
119672690626;2017-04-01;;nan;n
996238866528;2010-06-04;;nan;n
681204196934;2013-02-18;;nan;y
576960573422;2016-08-17;;nan;n
374699707779;2016-02-29;2018-09-24;low quality;n
883677541096;2010-09-16;;nan;n
429080439541;2014-04-05;;nan;n
558551948786;2013-11-11;;nan;n
354609458043;2014-06-19;2018-02-24;low quality;n
969640226292;2012-05-11;;nan;n
186224393821;2013-04-02;;nan;y
580606672179;2013-01-31;;nan;y
946210933350;2017-11-18;;nan;n
341636495898;2014-03-22;;nan;y
321078942647;2011-11-01;;nan;n
675116183139;2011-01-19;;nan;n
120496555227;2016-10-29;;nan;y
040977297823;2014-06-05;;nan;n
735141067181;2010-12-03;;nan;n
547559773825;2014-04-06;;nan;n
094809913496;2017-10-19;;nan;n
475655843040;2016-04-13;2018-12-05;too expensive;n
013229988514;2017-03-31;;nan;n
561045478682;2015-09-21;;nan;n
645801635129;2017-01-12;;nan;n
417260428327;2010-06-13;;nan;n
387855464352;2013-12-09;2018-12-25;death;n
837362997982;2013-09-26;;nan;n
821676702416;2011-10-14;;nan;n
793728485491;2011-11-17;;nan;n
401127970224;2011-04-22;;nan;y
858764890011;2014-01-18;2018-01-02;too expensive;n
631871416315;2011-02-17;;nan;n
155659628517;2014-10-24;;nan;n
288092651185;2015-09-14;;nan;n
666427690374;2013-11-26;;nan;n
367844133507;2015-01-01;;nan;y
958846478475;2011-09-11;;nan;n
682465305199;2012-09-23;;nan;n
304771943679;2010-11-11;2018-07-15;death;n
988414670773;2014-04-19;;nan;n
915111249474;2017-01-11;;nan;n
530935240608;2012-09-08;;nan;n
667709621846;2014-08-16;;nan;y
683912556918;2011-07-30;2018-06-17;low quality;n
634092234711;2014-10-25;2018-03-05;death;y
354316319775;2010-02-23;;nan;n
423881360066;2010-08-12;;nan;n
010093647709;2010-05-24;;nan;n
213248235975;2011-07-13;2018-04-27;too expensive;n
244056153211;2013-08-14;;nan;n
275912259450;2016-07-30;;nan;n
942763000591;2017-03-27;;nan;y
019945972431;2011-08-22;;nan;n
394028507870;2015-08-03;;nan;y
357521657896;2016-07-12;;nan;n
919358147823;2015-05-25;;nan;n
794714395648;2015-11-02;;nan;n
997934225686;2014-11-07;;nan;n
200902050278;2014-04-26;;nan;y
070756010418;2017-02-09;;nan;y
533426177151;2012-05-24;2018-11-17;too expensive;n
068003667489;2015-11-26;;nan;y
214271292326;2013-05-30;;nan;y
578853134622;2013-08-06;2018-12-25;too expensive;n
869205058802;2015-07-25;;nan;n
599989692643;2011-06-23;;nan;n
151140786051;2013-09-18;;nan;y
261234238213;2014-12-31;;nan;n
213741545602;2011-06-22;;nan;n
734946892335;2010-03-15;;nan;n
923114117150;2015-05-26;;nan;n
682428223686;2017-01-07;;nan;y
328041878079;2016-03-05;;nan;n
998417200964;2011-06-03;;nan;y
140196404470;2015-06-07;;nan;n
092008306637;2015-06-07;;nan;n
681865601829;2015-04-24;2018-12-04;too expensive;n
025468262081;2013-10-03;;nan;n
511305061046;2011-03-01;;nan;y
697035442242;2012-08-15;;nan;y
795278194732;2012-08-04;2018-06-22;too expensive;n
606886411508;2012-05-04;2018-11-28;death;n
597036692967;2012-06-23;;nan;n
126980260314;2010-03-07;;nan;n
532165415043;2013-07-23;;nan;n
870298700314;2014-11-27;;nan;n
816456354908;2015-07-15;;nan;n
305704840691;2014-10-10;2018-01-29;too expensive;y
812971797640;2016-04-18;;nan;n
923019689317;2012-05-29;2018-11-23;low quality;n
208513873379;2011-04-27;;nan;y
840039059115;2011-04-21;2018-04-07;low quality;n
916746375142;2013-10-14;;nan;n
129695839735;2015-06-01;2018-09-11;low quality;n
782494370292;2017-04-05;;nan;n
203162853196;2016-01-18;;nan;n
002185660348;2012-08-14;;nan;n
416127070209;2013-10-12;;nan;y
070809776436;2017-04-21;;nan;n
014309340096;2013-01-15;;nan;y
013872103095;2016-05-19;;nan;n
587515653045;2017-06-23;;nan;n
705948027963;2015-07-02;;nan;n
297746395380;2010-04-14;;nan;n
791225981095;2017-03-12;2018-09-21;too expensive;n
853385288786;2015-09-23;2018-05-08;low quality;y
720543906114;2013-08-14;2018-07-12;too expensive;y
064995279150;2011-07-28;;nan;n
384845496457;2015-02-03;;nan;n
444908059573;2012-12-01;;nan;n
900190362296;2016-01-19;2018-06-20;too expensive;n
789996574780;2015-02-25;2018-11-03;low quality;n
508190453581;2016-02-13;2018-10-27;death;n
993454534533;2016-12-17;;nan;n
454417251013;2010-03-15;;nan;n
552851108141;2010-11-20;;nan;n
525965487929;2013-11-14;;nan;y
769125158870;2010-12-14;;nan;n
706060419811;2017-01-06;;nan;n
643359999367;2010-08-28;;nan;n
955418832806;2015-04-03;;nan;n
036981624693;2016-11-24;;nan;n
764103899062;2012-10-17;;nan;n
122991435440;2013-12-16;;nan;n
176313671400;2014-09-28;;nan;n
441524603215;2011-09-25;;nan;n
590337700194;2016-03-29;;nan;n
620596321927;2015-01-17;;nan;n
019583959179;2015-02-11;2018-12-12;too expensive;n
097368374377;2016-01-26;;nan;y
854392906664;2016-04-05;2018-10-10;too expensive;n
955193780558;2016-10-21;;nan;n
130641527938;2014-08-03;;nan;n
594452109472;2010-03-19;;nan;n
155134874094;2014-02-01;;nan;y
320512273059;2017-09-19;;nan;y
918021696806;2012-11-12;;nan;y
359533944986;2012-11-29;;nan;n
995944304044;2016-02-26;;nan;n
237428697178;2011-11-24;;nan;n
984049704108;2011-12-29;;nan;n
006307210851;2013-12-04;;nan;n
429224872913;2010-04-16;;nan;n
183925748290;2013-10-06;;nan;n
214379573718;2011-04-10;;nan;y
907263784744;2010-02-04;;nan;n
121122398446;2012-10-31;;nan;n
897696943838;2017-12-06;;nan;y
897276289482;2010-10-31;2018-11-07;too expensive;n
206168007597;2011-12-08;;nan;n
300523773246;2012-07-09;;nan;n
542091213120;2010-04-25;;nan;y
898607434970;2013-06-05;2018-05-28;too expensive;y
058720436194;2017-12-24;;nan;n
238636003492;2011-05-20;;nan;n
732857270691;2011-10-12;;nan;n
362732113733;2015-11-02;;nan;n
946268565891;2012-07-26;;nan;y
164146514796;2013-08-03;2018-10-30;death;y
554697949357;2016-07-03;;nan;n
114598615497;2011-09-19;;nan;n
289804227277;2012-08-28;;nan;n
309805748802;2013-12-30;;nan;n
126853352403;2010-05-03;;nan;n
805903263571;2014-03-19;;nan;n
037747321128;2014-05-14;;nan;n
512389462843;2016-12-29;2018-09-16;low quality;n
200516884168;2013-03-28;;nan;n
576516530384;2012-06-13;;nan;n
705506674210;2016-08-01;;nan;n
807558999923;2011-10-23;;nan;n
981639822329;2016-03-04;2018-03-24;low quality;n
438488405884;2014-05-24;;nan;n
272367586694;2017-02-03;;nan;n
026423115896;2012-03-03;;nan;n
810922655152;2014-07-08;;nan;n
173737007563;2013-01-22;;nan;n
452833544035;2010-10-28;;nan;n
445436021480;2010-10-01;;nan;n
166105589883;2011-05-30;;nan;n
055576644356;2016-07-09;;nan;n
564276253603;2017-06-19;;nan;n
965379260001;2011-03-10;2018-12-04;low quality;y
934180296151;2015-07-21;;nan;n
089837913401;2010-06-03;;nan;n
166891649341;2015-05-18;;nan;n
577497055964;2016-01-13;;nan;n
340279046648;2010-11-25;;nan;n
389181987003;2012-11-27;2018-08-08;low quality;n
640921549783;2010-06-25;;nan;n
891891380932;2017-06-05;;nan;n
520902028746;2010-08-19;;nan;y
590365329323;2012-09-11;;nan;y
203768015388;2010-01-26;;nan;n
330020767898;2017-10-27;;nan;n
053317135574;2014-02-20;;nan;n
149273117040;2016-06-20;;nan;n
543840838864;2014-01-16;;nan;n
829783769439;2011-08-31;;nan;y
339615474686;2010-03-26;;nan;y
421846121247;2017-09-24;;nan;y
656350083658;2015-12-29;;nan;n
531123784510;2013-11-05;;nan;y
085110907252;2011-03-25;;nan;n
013413734760;2010-02-06;;nan;n
483527344045;2010-04-09;;nan;y
630459723172;2014-09-13;;nan;n
838399067426;2012-02-22;;nan;y
862711572415;2012-08-20;;nan;n
012990086218;2010-05-13;;nan;y
692875029125;2017-03-14;;nan;n
121839648130;2010-12-08;;nan;y
514245900153;2012-03-30;;nan;n
975677223955;2015-04-30;2018-08-03;low quality;n
923882625286;2016-12-24;2018-03-28;low quality;n
574650603563;2010-08-07;;nan;n
924915082390;2015-03-27;;nan;n
668120639250;2015-10-18;;nan;n
030382970227;2014-01-21;2018-04-13;death;n
182695637877;2016-09-21;;nan;n
820070342523;2016-12-17;;nan;n
435101758374;2012-04-26;2018-10-28;death;n
751729247599;2010-02-21;;nan;y
159996147108;2013-02-23;;nan;n
868232600666;2013-02-11;;nan;n
614589237471;2010-07-15;;nan;y
860922190892;2012-03-12;;nan;n
